DELPHI DB FILE
FORMAT NUMBER=1
NUMBER OF BOUNDARY POINTS= 67600
23  64  76  0.020   -0.031  -0.007  0.011   0.001   0.006   
23  64  77  0.015   -0.023  -0.005  0.008   -0.002  0.008   
23  64  78  0.007   -0.011  -0.003  0.004   -0.004  0.006   
23  65  74  0.009   -0.011  -0.004  0.004   0.004   -0.002  
23  65  75  0.010   -0.016  -0.005  0.007   0.004   0.001   
23  65  76  0.010   -0.017  -0.005  0.006   0.001   0.003   
23  65  77  0.008   -0.013  -0.003  0.004   -0.000  0.004   
23  67  78  0.007   -0.010  0.001   -0.000  0.001   0.001   
23  68  78  0.008   -0.010  0.000   0.001   0.001   -0.000  
23  68  79  0.008   -0.011  0.001   0.001   0.000   0.001   
24  55  72  0.007   -0.011  0.001   0.000   0.002   -0.000  
24  55  73  0.009   -0.013  0.002   0.001   0.001   0.001   
24  55  74  0.008   -0.012  0.002   0.001   0.000   0.002   
24  56  72  0.008   -0.012  0.002   -0.001  0.003   0.000   
24  56  73  0.009   -0.013  0.001   -0.000  0.001   0.002   
24  56  74  0.007   -0.011  0.001   0.001   -0.000  0.002   
24  57  72  0.009   -0.017  0.003   0.000   0.004   0.001   
24  57  73  0.009   -0.016  0.004   -0.001  0.001   0.003   
24  57  74  0.006   -0.008  0.004   -0.005  0.001   0.002   
24  57  75  0.004   -0.003  0.006   -0.011  0.002   0.001   
24  57  76  0.003   -0.001  0.008   -0.014  0.001   0.002   
24  57  77  0.003   -0.001  0.009   -0.012  -0.001  0.002   
24  58  71  0.007   -0.010  0.001   0.002   0.003   -0.002  
24  58  72  0.010   -0.018  0.002   0.002   0.005   -0.001  
24  58  73  0.011   -0.015  0.006   -0.004  0.005   -0.003  
24  58  74  0.009   -0.007  0.017   -0.022  0.011   -0.008  
24  58  75  0.010   -0.003  0.033   -0.046  0.012   -0.005  
24  58  76  0.012   -0.005  0.038   -0.051  0.002   0.004   
24  58  77  0.014   -0.007  0.032   -0.044  -0.004  0.008   
24  58  78  0.012   -0.006  0.023   -0.032  -0.007  0.011   
24  58  79  0.006   -0.003  0.011   -0.016  -0.008  0.009   
24  59  72  0.008   -0.011  0.001   0.001   0.006   -0.006  
24  59  73  0.012   -0.012  0.012   -0.008  0.017   -0.021  
24  59  74  0.014   -0.010  0.044   -0.045  0.043   -0.046  
24  59  75  0.015   -0.016  0.100   -0.102  0.039   -0.036  
24  59  76  0.030   -0.030  0.112   -0.099  -0.017  0.004   
24  59  77  0.045   -0.039  0.089   -0.081  -0.027  0.013   
24  59  78  0.041   -0.037  0.064   -0.069  -0.031  0.032   
24  59  79  0.021   -0.015  0.029   -0.031  -0.032  0.029   
24  59  80  0.006   -0.003  0.008   -0.007  -0.016  0.011   
24  60  72  0.006   -0.007  0.002   0.002   0.008   -0.011  
24  60  73  0.014   -0.013  0.011   -0.002  0.032   -0.042  
24  60  74  0.018   -0.022  0.034   -0.024  0.094   -0.100  
24  60  75  -0.016  -0.023  0.099   -0.083  0.114   -0.090  
24  60  76  0.065   -0.061  0.111   -0.059  -0.079  0.022   
24  60  77  0.116   -0.086  0.080   -0.053  -0.058  0.001   
24  60  78  0.109   -0.111  0.056   -0.051  -0.066  0.063   
24  60  79  0.042   -0.040  0.023   -0.014  -0.071  0.061   
24  60  80  0.011   -0.006  0.007   -0.001  -0.031  0.020   
24  61  72  0.006   -0.006  0.001   0.003   0.008   -0.012  
24  61  73  0.017   -0.016  -0.001  0.009   0.033   -0.041  
24  61  74  0.031   -0.034  -0.027  0.027   0.089   -0.086  
24  61  75  0.038   -0.049  -0.103  0.087   0.099   -0.073  
24  61  76  0.102   -0.084  -0.066  0.082   -0.035  0.000   
24  61  77  0.125   -0.091  -0.052  0.061   -0.063  0.021   
24  61  78  0.097   -0.092  -0.063  0.058   -0.067  0.066   
24  61  79  0.038   -0.035  -0.022  0.027   -0.065  0.056   
24  61  80  0.010   -0.006  -0.003  0.008   -0.028  0.019   
24  62  72  0.005   -0.005  -0.000  0.003   0.006   -0.009  
24  62  73  0.018   -0.017  -0.004  0.007   0.025   -0.029  
24  62  74  0.045   -0.043  -0.025  0.014   0.056   -0.047  
24  62  75  0.078   -0.067  -0.064  0.036   0.052   -0.035  
24  62  76  0.097   -0.078  -0.077  0.055   -0.002  0.006   
24  62  77  0.083   -0.069  -0.068  0.052   -0.037  0.038   
24  62  78  0.050   -0.042  -0.054  0.042   -0.041  0.045   
24  62  79  0.020   -0.015  -0.026  0.023   -0.031  0.029   
